"VPID","BNF","ATC","DDD","DDD_UOMCD"
"19946711000001109","","N07BC06","",""
"19946911000001106","","J05AG04","400","258684004"
"19947111000001106","","D11AA01","",""
"19947211000001100","","N05CM05","900","258685003"
"19947311000001108","","N06BX13","900","258684004"
"19947011000001105","","","",""
"19899211000001108","","","",""
"19899711000001101","","","",""
"19899811000001109","","","",""
"19899911000001104","","","",""
"19900011000001101","","","",""
"19900111000001100","","H01CB03","3","258684004"
"19900211000001106","","H01CB03","3","258684004"
"19899611000001105","","A11CC01","",""
"19899511000001106","","A11CC01","",""
"19899411000001107","","A11CC05","",""
"19899311000001100","","A11CC05","",""
"19744211000001101","","A07EC02","1.5","258682000"
"19743911000001108","01050200","A07EA06","9","258684004"
"19877111000001100","","C09AA05","2.5","258684004"
"375035005","","C09CA03","80","258684004"
"375034009","","C09CA03","80","258684004"
"19865611000001109","","L01XD04","",""
"19844311000001106","","G03GA01","",""
"19842911000001103","05030100","J05AG05","25","258684004"
"19842111000001101","","B01AF01","20","258684004"
"19842211000001107","","B01AF01","20","258684004"
"19841711000001107","","N07BC02","25","258684004"
"19842011000001102","","H01CB02","700","258685003"
"19841811000001104","","H01CB02","700","258685003"
"19841911000001109","","H01CB02","700","258685003"
"19821411000001103","14040000","J07BB03","",""
"19821111000001108","","B03BB01","400","258685003"
"19820711000001101","","C09AA01","50","258684004"
"19822011000001104","","A08AB01","360","258684004"
"19820811000001109","","A05AA01","1","258682000"
"19820911000001104","","A05AA01","1","258682000"
"19821611000001100","","N03AX18","300","258684004"
"19821311000001105","","","",""
"36057111000001108","","N02AA03","4","258684004"
"19822311000001101","","N02AA03","4","258684004"
"19805811000001109","11050000","","",""
"19807611000001103","","V06DC01","",""
"19805711000001101","","G04BE02","",""
"19743811000001103","","A05BA01","",""
"19744011000001106","08010500","L01EG02","",""
"19744311000001109","","N05CD08","15","258684004"
"19722811000001108","","N05CD08","15","258684004"
"19725411000001103","","","",""
"19725511000001104","","","",""
"19722411000001106","02120000","C10AA05","20","258684004"
"19722511000001105","02120000","C10AA05","20","258684004"
"19722711000001100","","N07BC02","25","258684004"
"19723011000001106","","N02AA01","30","258684004"
"19723611000001104","11060000","","",""
"19699111000001107","","C01BB02","800","258684004"
"19694411000001101","","D05AC51","",""
"19698211000001106","","","",""
"19698111000001100","","","",""
"19697711000001100","","L04AB04","2.9","258684004"
"19698011000001101","","G03XA01","600","258684004"
"19725311000001105","","N05AH06","80","258684004"
"19697811000001108","","L01XC07","",""
"19677811000001102","","N05BA01","10","258684004"
"19677911000001107","","C01CA01","50","258684004"
"19630211000001104","","","",""
"19626311000001107","","A11CC05","",""
"19626511000001101","","","",""
"19626811000001103","","N05AH03","10","258684004"
"19627011000001107","","N05AH03","10","258684004"
"19626711000001106","","N05AH03","10","258684004"
"19626911000001108","","N05AH03","10","258684004"
"19627511000001104","","L01CE01","",""
"19609211000001103","","H05AA02","20","258685003"
"19609111000001109","","N05AH03","10","258684004"
"19609311000001106","","N05AH03","10","258684004"
"19609411000001104","","N05AH03","10","258684004"
"19609511000001100","","N05AH03","10","258684004"
"19609611000001101","","N05CF01","7.5","258684004"
"19611011000001106","","N05CD08","15","258684004"
"19608511000001106","","J05AG01","400","258684004"
"19608411000001107","","J05AG01","400","258684004"
"449001007","","J05AG01","400","258684004"
"19585611000001105","","M05BA08","4","258684004"
"19544611000001100","","N05CM18","",""
"19544711000001109","","N05CM18","",""
"19544511000001104","","N05CM18","",""
"19544811000001101","05010400","J01GB01","112","258684004"
"19532811000001106","","","",""
"19482111000001102","10010300","L04AA26","25","258684004"
"19482011000001103","10010300","L04AA26","25","258684004"
"19533311000001107","","A07EC02","1.5","258682000"
"19533411000001100","","N06AX01","",""
"19533211000001104","","A12CC01","2.5","258682000"
"704467005","","J05AP02","2.25","258682000"
"19525411000001104","","C01EB09","",""
"19524511000001101","08030402","L02BX03","1","258682000"
"19525011000001108","","","",""
"19525311000001106","","D07AC14","",""
"19524711000001106","","A11GA01","200","258684004"
"19525211000001103","06010203","A10BH05","5","258684004"
"19525111000001109","","M01AE01","1.2","258682000"
"19525711000001105","09060400","","",""
"19525811000001102","","H01BA02","25","258685003"
"19524811000001103","","D11AX52","",""
"19524911000001108","","D11AX52","",""
"19525911000001107","","N05AE04","80","258684004"
"703907006","02080200","B01AF02","10","258684004"
"19504211000001106","06010600","V06DC01","",""
"19504311000001103","04020300","N05AH05","20","258684004"
"19504411000001105","04020300","N05AH05","20","258684004"
"375594001","","D10BA01","30","258684004"
"19491911000001109","","","",""
"19492011000001102","","","",""
"19482211000001108","","N07BA01","60","258684004"
"19484311000001107","10020100","N07XX07","",""
"19481911000001105","","C09CA04","150","258684004"
"19469811000001101","","B01AE07","300","258684004"
"19464711000001108","08020200","L04AA28","12.5","258684004"
"19476011000001108","14050100","J06BA02","",""
"19475911000001100","14050100","J06BA02","",""
"19475711000001102","14050100","J06BA02","",""
"19475811000001105","14050100","J06BA02","",""
"19476111000001109","14050100","J06BA02","",""
"19466511000001109","14050100","","",""
"19467111000001102","14050100","","",""
"19467511000001106","14050100","","",""
"19448111000001109","06060200","M05BX04","330","258685003"
"703962002","","J05AP03","2.4","258682000"
"19448711000001105","","J01MA12","500","258684004"
"19448611000001101","08010500","","",""
"19448511000001100","08010500","","",""
"19448811000001102","06020100","H03AA02","60","258685003"
"19448911000001107","","N06BA04","30","258684004"
"19437311000001106","","","",""
"19438211000001104","","","",""
"19438711000001106","","","",""
"19439211000001109","","","",""
"19440211000001101","","","",""
"19440511000001103","","","",""
"19440611000001104","","","",""
"19440711000001108","","","",""
"19440811000001100","","","",""
"19440911000001105","","","",""
"19439711000001102","","","",""
"19439811000001105","","","",""
"19440311000001109","","","",""
"19440411000001102","","","",""
"19436911000001109","","","",""
"19437411000001104","","","",""
"19437811000001102","","","",""
"19438311000001107","","","",""
"19438811000001103","","","",""
"19439311000001101","","","",""
"19437011000001108","","","",""
"19437511000001100","","","",""
"19437911000001107","","","",""
"19438411000001100","","","",""
"19438911000001108","","","",""
"19439411000001108","","","",""
"19439911000001100","","","",""
"19437211000001103","","","",""
"19437711000001105","","","",""
"19438111000001105","","","",""
"19438611000001102","","","",""
"19439111000001103","","","",""
"19439611000001106","","","",""
"19440111000001107","","","",""
"19437111000001109","","","",""
"19437611000001101","","","",""
"19438011000001109","","","",""
"19438511000001101","","","",""
"19439011000001104","","","",""
"19439511000001107","","","",""
"19440011000001106","","","",""
"19410411000001109","","L03AB11","26","258685003"
"19410511000001108","","L03AB11","26","258685003"
"19395311000001104","","","",""
"19373411000001100","11030100","S01AA26","",""
"19372611000001107","","A11CC05","20","258685003"
"19372511000001108","09060400","","",""
"19200411000001106","","N02AX02","300","258684004"
"19372811000001106","","G03GA02","75","767525000"
"19372711000001103","","G03GA02","75","767525000"
"19345811000001103","","L01XX05","",""
"19275411000001107","06010203","A10BJ01","286","258685003"
"19311511000001108","","L01AC01","",""
"19311911000001101","","L01AC01","",""
"19306211000001104","08030402","L02AE02","134","258685003"
"19306111000001105","08030402","L02AE02","134","258685003"
"19305811000001106","","A11CC01","",""
"19200211000001107","","N02AJ06","",""
"19200311000001104","","","",""
"19231111000001101","","","",""
"19230711000001108","04070100","N02AJ06","6","428673006"
"19230911000001105","","","",""
"19231011000001102","","","",""
"19231211000001107","","","",""
"19230811000001100","","","",""
"19272511000001100","11080100","","",""
"19272411000001104","11080100","","",""
"19272311000001106","11080100","","",""
"19281611000001103","","N02CC01","6","258684004"
"19281511000001102","","C09CA04","150","258684004"
"19231311000001104","","L04AX03","2.5","258684004"
"19231411000001106","","L04AX03","2.5","258684004"
"19231511000001105","","L04AX03","2.5","258684004"
"19231611000001109","","L04AX03","2.5","258684004"
"19281411000001101","01060400","A06AD65","",""
"326251002","07020200","G01AF04","100","258684004"
"19203211000001102","11080100","","",""
"19274211000001107","","V03AC02","",""
"19271811000001106","13020100","","",""
"19271911000001101","13020101","","",""
"19272011000001108","","","",""
"19223711000001101","04020200","N05AX13","2.5","258684004"
"19223811000001109","04020200","N05AX13","2.5","258684004"
"19223011000001103","09020101","","",""
"19223511000001106","04020200","N05AX13","2.5","258684004"
"19223611000001105","04020200","N05AX13","2.5","258684004"
"19199811000001104","11080200","S01BC11","",""
"19180011000001103","02100200","B01AD02","100","258684004"
"371145003","","A08AA05","1","258684004"
"371144004","","A08AA05","1","258684004"
"19200111000001101","13080100","","",""
"19199911000001109","","A11CC05","20","258685003"
"19200011000001102","","A11CC05","20","258685003"
"18852611000001109","13020100","","",""
"18782211000001104","","","",""
"19177811000001101","","L01CD04","",""
"326286000","07020200","","",""
"18987811000001107","02050502","C09DX03","",""
"18988111000001104","02050502","C09DX03","",""
"18987911000001102","02050502","C09DX03","",""
"18988211000001105","02050502","C09DX03","",""
"18988011000001100","02050502","C09DX03","",""
"18956611000001104","","N05AA01","300","258684004"
"18852211000001107","","C09CA04","150","258684004"
"704477007","04080100","N03AX21","900","258684004"
"704481007","04080100","N03AX21","900","258684004"
"704480008","04080100","N03AX21","900","258684004"
"704479005","04080100","N03AX21","900","258684004"
"704478002","04080100","N03AX21","900","258684004"
"18772111000001102","04080100","N03AX21","",""
"18781011000001101","","A11CC05","",""
"18765111000001101","","N06AX16","100","258684004"
"18781111000001100","08010500","L01XX41","",""
"18764211000001106","09060400","","",""
"18767011000001109","","V03AE07","6","258682000"
"18645711000001102","","H01AC01","",""
"18759311000001105","03040100","R06AX29","20","258684004"
"18747911000001101","","B01AC04","75","258684004"
"18748011000001104","08020400","L04AA27","",""
"18723811000001102","","B02BD08","",""
"18683211000001101","","M05BA04","10","258684004"
"18684711000001105","07040500","G04BE09","10","258684004"
"18657311000001106","","","",""
"442472008","04070200","N02AX06","",""
"442341005","04070200","N02AX06","",""
"18672211000001103","04070200","N02AX06","",""
"18671811000001106","04070200","N02AX06","",""
"18671911000001101","04070200","N02AX06","",""
"18672011000001108","04070200","N02AX06","",""
"18672111000001109","04070200","N02AX06","",""
"18671411000001109","","R03DX05","16","258684004"
"18671311000001102","","R03DX05","16","258684004"
"18671711000001103","","H01AC01","",""
"18671511000001108","","H01AC01","",""
"18671611000001107","","H01AC01","",""
"18645511000001107","","N02AA05","75","258684004"
"36131311000001105","","N02AA05","75","258684004"
"36130711000001101","","N02AA05","75","258684004"
"36130211000001108","","N02AA05","75","258684004"
"18615711000001107","","","",""
"18653011000001102","08020400","","",""
"18653111000001101","08020400","","",""
"18652811000001100","08020400","","",""
"18615211000001100","09050202","V03AE07","6","258682000"
"18615311000001108","09050202","V03AE07","6","258682000"
"18600111000001101","","N05CD08","15","258684004"
"18600011000001102","","N05CD08","15","258684004"
"39703811000001106","","A10BH03","5","258684004"
"18594911000001101","","L01BC05","",""
"18594811000001106","","L01BC05","",""
"18595011000001101","","L01BC05","",""
"18595111000001100","","","",""
"18500611000001103","","","",""
"18549211000001100","12030500","","",""
"18562311000001106","04100200","N07BA01","",""
"18595311000001103","","A10BG03","30","258684004"
"18562111000001109","","A12AA04","3","258682000"
"18563011000001104","","","",""
"421143007","13090000","D11AX01","",""
"18539611000001102","","A11CC05","",""
"18521611000001101","","C01CA03","",""
"18520311000001101","","A07AA06","3","258682000"
"18519011000001100","","S01AE03","",""
"18519211000001105","","J01FF01","1.2","258682000"
"18519411000001109","","A11CC05","20","258685003"
"18519511000001108","","A11CC05","20","258685003"
"18519611000001107","","A11CC05","",""
"18519711000001103","","C05AE03","",""
"18520411000001108","","N03AB02","300","258684004"
"18519911000001101","","N06BX13","900","258684004"
"18520011000001104","","A02BC02","40","258684004"
"18520111000001103","","A02BC02","40","258684004"
"375374009","","B01AA03","7.5","258684004"
"321246009","","N05BA08","10","258684004"
"18470311000001105","","L01EA02","",""
